student_id,age,gender,ethnicity,family_income,parent_education,family_size,single_parent,gpa_previous_year,attendance_rate,disciplinary_incidents,extracurricular_activities,school_type,class_size,teacher_student_ratio,absences_last_semester,late_arrivals,homework_completion_rate,counseling_sessions,tutoring_hours,free_lunch_eligible,dropout_risk
STU_00198,16,Male,White,52323.0,Some College,5,0,3.09,0.656,2,3,Public,30,0.059,3,5,0.767,0.0,3.0,1,0
STU_00199,16,Male,White,63497.0,High School,3,0,2.05,0.717,2,2,Public,30,0.064,11,5,0.687,1.0,2.0,0,0
STU_00200,14,Male,Asian,52478.0,Some College,5,1,2.09,0.773,0,2,Public,18,0.077,9,3,0.657,,4.0,0,1
STU_00201,17,Female,Asian,36519.0,High School,5,0,3.55,0.948,1,3,Public,22,0.073,8,2,0.508,3.0,4.0,0,0
STU_00202,17,Female,Hispanic,21830.0,Bachelor's Degree,1,0,1.45,0.829,2,1,Public,27,0.07,9,6,0.851,1.0,3.0,0,1
STU_00203,18,Male,Hispanic,50057.0,Some College,4,1,3.25,0.866,1,1,Public,25,0.032,3,2,0.829,1.0,5.0,0,1
STU_00204,18,Female,Black,150000.0,High School,4,0,2.55,0.986,2,3,Public,32,0.089,5,10,0.775,0.0,4.0,0,0
STU_00205,14,Male,Black,82120.0,High School,4,0,3.25,0.763,0,3,Public,23,0.044,8,6,0.9,0.0,1.0,0,0
STU_00206,15,Female,White,55702.0,,5,0,3.59,0.664,2,2,Public,30,0.054,9,4,0.563,3.0,2.0,1,1
STU_00207,17,Female,Black,82756.0,High School,2,0,2.1,0.688,0,0,Public,30,0.053,13,4,0.9,2.0,4.0,1,1
STU_00208,17,Male,Hispanic,26988.0,Some College,4,0,1.89,0.812,3,0,Private,26,0.052,7,4,0.625,2.0,2.0,1,0
STU_00209,17,Female,Hispanic,24183.0,Some College,7,0,3.97,0.859,2,0,Public,25,0.047,4,8,0.944,4.0,3.0,1,0
STU_00210,19,Male,White,19966.0,High School,3,1,2.75,0.731,2,1,Public,18,0.071,6,4,0.859,2.0,0.0,1,1
STU_00211,17,Female,Hispanic,32852.0,High School,6,0,3.06,0.727,0,1,Public,26,0.047,8,6,0.898,3.0,4.0,0,0
STU_00212,18,Female,Asian,,Some College,5,1,3.53,0.588,1,2,Public,29,0.03,11,8,0.648,4.0,2.0,1,0
STU_00213,17,Male,Hispanic,95475.0,High School,3,0,2.03,0.881,0,1,Public,22,0.084,4,3,0.707,2.0,3.0,0,0
STU_00214,17,Male,Other,24828.0,,2,0,3.52,0.879,2,2,Private,19,0.072,8,1,0.836,2.0,5.0,0,1
STU_00215,16,Male,White,19107.0,Less than High School,5,0,3.31,0.83,3,1,Private,22,0.049,12,10,0.563,4.0,3.0,1,0
STU_00216,17,Female,Black,150000.0,High School,4,0,3.98,0.913,2,2,Public,24,0.04,13,8,0.529,3.0,4.0,0,1
STU_00217,15,Female,Black,25309.0,High School,4,0,3.96,0.807,0,1,Public,28,0.099,6,2,0.809,1.0,2.0,0,0
STU_00218,16,Male,Hispanic,41061.0,Graduate Degree,2,1,2.85,0.56,1,1,Public,26,0.055,9,4,0.717,2.0,1.0,1,0
STU_00219,15,Female,Hispanic,52107.0,Some College,1,1,3.4,0.742,0,2,Public,21,0.085,7,6,0.914,6.0,1.0,1,0
STU_00220,16,Female,Hispanic,15000.0,Bachelor's Degree,2,0,2.84,0.743,1,1,Charter,15,0.052,8,8,0.955,,1.0,1,0
STU_00221,19,Male,Asian,97576.0,,5,0,2.92,0.946,0,3,Charter,32,0.076,12,4,0.549,,2.0,1,0
STU_00222,14,Male,Black,60457.0,Less than High School,2,0,1.9,0.824,1,0,Public,18,0.03,6,4,0.736,5.0,3.0,0,0
STU_00223,17,Female,White,126337.0,Bachelor's Degree,6,1,2.62,0.791,1,3,Public,24,0.03,6,5,0.574,2.0,2.0,1,1
STU_00224,14,Female,Black,21091.0,Some College,3,0,1.36,0.676,1,0,Private,24,0.085,15,7,0.737,2.0,1.0,0,1
STU_00225,15,Male,White,39313.0,High School,2,0,2.69,0.817,0,2,Public,16,0.075,8,4,0.767,2.0,3.0,1,0
STU_00226,18,Male,White,,High School,1,0,3.86,0.726,2,2,Public,17,0.072,10,5,0.93,2.0,2.0,0,0
STU_00227,16,Male,Asian,44851.0,Some College,4,0,3.42,0.816,0,1,Private,15,0.056,5,7,0.899,1.0,4.0,0,0
STU_00228,14,Female,White,,Bachelor's Degree,5,0,2.89,0.878,1,0,Public,29,0.106,10,4,0.9,1.0,1.0,0,0
STU_00229,15,Male,Black,39683.0,Less than High School,2,1,2.64,0.851,0,0,Public,23,0.033,9,7,0.726,3.0,3.0,1,0
STU_00230,17,Male,White,15000.0,Some College,4,0,2.37,0.937,2,1,Public,24,0.08,13,3,0.717,4.0,5.0,0,1
STU_00231,15,Female,White,48372.0,,4,0,2.07,0.935,1,0,Private,25,0.065,4,5,0.763,2.0,1.0,1,0
STU_00232,16,Female,Hispanic,15000.0,Graduate Degree,2,1,3.45,0.776,3,4,Charter,16,0.039,10,4,0.795,3.0,4.0,1,1
STU_00233,16,Male,White,15000.0,,1,0,1.57,0.745,3,0,Public,16,0.087,6,5,0.742,2.0,2.0,0,1
STU_00234,15,Male,Black,69901.0,High School,4,1,1.55,0.924,3,3,Public,26,0.072,6,7,0.781,1.0,3.0,0,0
STU_00235,19,Female,White,23448.0,Bachelor's Degree,4,0,3.52,0.453,2,1,Charter,23,0.066,12,4,0.886,,0.0,0,1
STU_00236,17,Male,White,16477.0,Bachelor's Degree,5,0,2.97,0.774,1,1,Public,16,0.064,9,6,0.68,2.0,4.0,0,1
STU_00237,14,Male,White,,Bachelor's Degree,3,0,2.84,0.745,1,2,Public,26,0.051,8,5,0.785,2.0,4.0,1,0
STU_00238,16,Female,White,47198.0,Bachelor's Degree,2,0,2.97,0.918,1,1,Public,26,0.061,3,5,0.798,5.0,4.0,1,0
STU_00239,15,Male,Black,72960.0,Graduate Degree,1,0,4.0,0.885,0,0,Charter,28,0.065,6,5,0.929,2.0,1.0,0,0
STU_00240,17,Female,White,31793.0,Less than High School,8,0,2.84,0.784,1,0,Public,27,0.099,5,1,0.785,2.0,4.0,0,0
STU_00241,15,Female,Hispanic,150000.0,Less than High School,4,0,3.03,0.821,2,3,Charter,27,0.03,4,4,0.91,0.0,2.0,1,0
STU_00242,16,Male,Asian,22390.0,Bachelor's Degree,6,1,4.0,0.724,1,1,Public,24,0.031,6,7,0.619,0.0,1.0,0,1
STU_00243,17,Male,Hispanic,146620.0,,2,0,2.75,0.794,0,1,Public,30,0.055,7,3,0.593,0.0,1.0,1,0
STU_00244,17,Female,Black,34576.0,Less than High School,6,0,4.0,0.806,1,3,Public,28,0.041,14,13,0.936,0.0,2.0,0,0
STU_00245,14,Female,White,15000.0,High School,6,0,1.11,0.902,2,3,Public,23,0.039,4,2,0.815,1.0,,0,0
STU_00246,15,Female,White,53438.0,Bachelor's Degree,5,1,1.87,0.717,0,0,Private,15,0.083,7,5,0.783,1.0,3.0,0,0
STU_00247,15,Female,Asian,46715.0,Less than High School,4,0,2.27,0.598,0,2,Public,22,0.067,7,5,0.77,2.0,3.0,0,0
STU_00248,15,Male,Black,15661.0,Some College,4,0,3.27,0.703,1,1,Public,19,0.061,11,5,0.832,1.0,3.0,1,1
STU_00249,19,Female,Hispanic,17365.0,Less than High School,3,0,4.0,0.737,0,1,Public,39,0.047,9,4,0.888,1.0,3.0,0,1
STU_00250,17,Male,Hispanic,35605.0,Less than High School,2,1,2.33,0.685,0,2,Public,19,0.071,8,6,0.879,3.0,4.0,1,0
STU_00251,14,Male,White,48040.0,High School,3,1,3.58,0.678,1,2,Private,30,0.061,8,8,0.849,5.0,2.0,0,0
STU_00252,17,Male,White,15000.0,Less than High School,3,0,4.0,0.812,0,0,Public,17,0.052,11,3,0.862,3.0,3.0,0,0
STU_00253,19,Male,Black,84330.0,Bachelor's Degree,4,1,4.0,0.695,2,1,Public,17,0.084,4,8,0.633,1.0,2.0,0,0
STU_00254,18,Female,Hispanic,24450.0,Bachelor's Degree,4,0,2.48,0.922,1,3,Public,30,0.092,6,3,0.305,2.0,2.0,1,0
STU_00255,14,Male,Hispanic,15000.0,Bachelor's Degree,4,0,3.49,0.845,2,1,Private,22,0.083,7,5,0.734,2.0,0.0,1,0
STU_00256,15,Male,Asian,77100.0,High School,2,1,3.07,0.79,4,2,Public,37,0.073,5,6,0.863,1.0,4.0,0,1
STU_00257,18,Male,White,35636.0,Some College,4,0,2.27,0.783,1,2,Private,33,0.065,5,3,0.92,,5.0,1,0
STU_00258,15,Female,White,96080.0,High School,7,0,3.14,0.895,0,0,Public,23,0.032,6,2,0.773,3.0,0.0,0,0
STU_00259,17,Female,Asian,51553.0,High School,5,0,2.42,0.91,1,1,Public,17,0.068,8,4,0.855,1.0,4.0,1,0
STU_00260,17,Male,Black,36272.0,Some College,4,1,2.9,0.705,1,1,Public,28,0.035,9,1,0.713,5.0,4.0,1,1
STU_00261,15,Male,Hispanic,32139.0,Bachelor's Degree,4,0,1.7,0.907,1,1,Public,24,0.074,9,2,0.914,5.0,3.0,0,0
STU_00262,16,Male,White,53432.0,Less than High School,5,0,1.39,0.849,1,2,Public,30,0.065,8,5,0.907,1.0,2.0,0,1
STU_00263,14,Female,White,26087.0,High School,3,0,2.57,0.591,2,2,Public,33,0.042,7,6,0.642,2.0,0.0,0,0
STU_00264,14,Female,Hispanic,18360.0,Graduate Degree,4,0,3.05,0.543,1,3,Public,22,0.077,6,7,0.858,1.0,2.0,0,0
STU_00265,16,Female,White,59156.0,High School,5,0,1.9,0.961,2,1,Public,28,0.032,5,5,0.7,2.0,5.0,0,0
STU_00266,14,Female,Black,32351.0,Graduate Degree,4,1,3.22,0.844,1,0,Public,22,0.054,10,5,0.746,3.0,1.0,0,0
STU_00267,18,Male,Asian,37304.0,Graduate Degree,1,0,2.83,0.874,1,3,Public,30,0.066,4,5,0.387,2.0,6.0,0,0
STU_00268,14,Female,Black,86812.0,Some College,7,0,3.32,0.736,1,3,Public,20,0.061,7,6,0.814,6.0,3.0,0,0
STU_00269,15,Female,White,33153.0,High School,2,1,3.56,0.829,0,2,Public,29,0.045,10,4,0.781,2.0,2.0,1,0
STU_00270,16,Male,Black,36755.0,Bachelor's Degree,3,0,3.87,0.957,1,2,Private,27,0.03,12,5,0.914,,3.0,1,0
STU_00271,18,Male,White,22478.0,High School,5,0,3.28,0.998,1,3,Public,18,0.072,8,4,0.872,1.0,4.0,0,1
STU_00272,14,Female,White,51256.0,High School,2,0,2.56,0.888,3,1,Public,18,0.12,8,4,0.86,1.0,2.0,1,0
STU_00273,18,Female,White,48044.0,Bachelor's Degree,4,1,2.95,0.667,1,2,Public,24,0.07,9,3,0.7,1.0,3.0,0,0
STU_00274,16,Male,White,74654.0,High School,4,0,4.0,0.918,2,2,Public,22,0.047,10,5,0.957,,6.0,0,0
STU_00275,15,Female,Asian,22850.0,High School,2,0,3.59,0.804,1,3,Public,15,0.068,7,5,0.756,3.0,5.0,0,0
STU_00276,17,Female,White,25179.0,Some College,3,0,2.86,0.878,1,0,Public,16,0.071,8,1,0.935,2.0,4.0,1,0
STU_00277,16,Male,White,68440.0,Bachelor's Degree,8,0,2.68,0.629,0,1,Charter,18,0.065,13,5,0.747,2.0,4.0,0,0
STU_00278,15,Male,Other,44434.0,Less than High School,5,0,2.32,0.826,0,0,Public,28,0.055,7,7,0.66,1.0,3.0,0,0
STU_00279,16,Male,White,17589.0,High School,1,1,1.85,0.662,2,2,Public,24,0.068,6,6,0.85,4.0,2.0,0,1
STU_00280,15,Female,Black,103285.0,High School,4,0,4.0,0.765,1,0,Public,20,0.061,8,9,0.879,2.0,5.0,0,1
STU_00281,16,Male,White,,High School,1,0,3.18,0.751,1,2,Public,22,0.099,4,5,0.591,,1.0,1,0
STU_00282,17,Male,White,68011.0,Bachelor's Degree,4,1,1.78,0.708,0,2,Private,29,0.053,10,1,0.746,4.0,1.0,0,1
STU_00283,18,Female,Asian,15000.0,Bachelor's Degree,3,0,2.7,0.555,0,3,Charter,32,0.06,6,1,0.745,2.0,5.0,0,0
STU_00284,14,Female,White,150000.0,Some College,3,1,3.82,0.782,0,1,Public,18,0.042,5,5,0.885,2.0,3.0,1,1
STU_00285,19,Male,Hispanic,15000.0,Less than High School,3,0,2.44,0.672,1,3,Public,22,0.061,7,4,0.875,,3.0,0,0
STU_00286,14,Male,White,91290.0,Less than High School,1,0,2.15,0.841,2,4,Private,27,0.074,11,1,0.402,3.0,6.0,0,0
STU_00287,16,Female,White,34020.0,High School,4,0,3.09,0.948,0,1,Private,23,0.057,8,4,0.81,3.0,5.0,1,0
STU_00288,17,Female,White,27085.0,High School,1,0,3.33,0.857,3,2,Public,31,0.08,12,5,0.889,0.0,3.0,0,1
STU_00289,16,Female,White,42122.0,Less than High School,3,0,2.44,0.765,1,1,Charter,19,0.079,7,5,0.505,4.0,2.0,0,1
STU_00290,15,Male,White,60206.0,High School,4,0,2.32,0.495,0,2,Public,22,0.073,9,5,0.869,1.0,2.0,0,0
STU_00291,16,Female,Black,17615.0,Less than High School,3,0,3.17,0.84,2,1,Charter,26,0.083,8,6,0.935,5.0,6.0,0,0
STU_00292,15,Female,Hispanic,18909.0,Bachelor's Degree,6,0,1.9,0.867,0,2,Public,25,0.064,0,4,0.818,1.0,2.0,1,1
STU_00293,15,Female,White,61064.0,Bachelor's Degree,4,0,2.37,0.714,0,1,Private,23,0.049,8,9,0.691,1.0,6.0,0,0
STU_00294,17,Female,White,15000.0,Some College,3,0,2.7,0.826,1,2,Public,26,0.069,9,3,0.458,0.0,7.0,1,1
STU_00295,17,Male,Asian,22757.0,Less than High School,5,0,3.39,0.942,3,0,Public,28,0.033,9,5,0.933,7.0,3.0,1,0
STU_00296,15,Male,Asian,150000.0,Bachelor's Degree,2,0,2.46,0.874,2,2,Charter,22,0.046,12,4,0.973,2.0,2.0,1,0
STU_00297,17,Female,Black,16741.0,Graduate Degree,1,0,3.25,0.952,0,2,Public,24,0.066,5,7,0.943,4.0,2.0,0,1
STU_00298,16,Female,Asian,90966.0,High School,4,0,3.73,0.89,0,0,Public,19,0.03,8,6,0.824,3.0,0.0,1,0
STU_00299,17,Female,White,22725.0,Bachelor's Degree,2,0,2.39,0.927,2,1,Public,20,0.056,6,5,0.705,3.0,6.0,0,0
STU_00300,17,Male,White,54570.0,Bachelor's Degree,3,0,4.0,0.823,2,1,Public,20,0.117,6,4,0.922,3.0,1.0,1,0
STU_00301,15,Female,Hispanic,61297.0,Some College,3,0,3.94,0.898,1,2,Public,25,0.077,7,7,0.804,2.0,2.0,0,0
STU_00302,15,Female,Hispanic,89605.0,High School,7,1,3.02,0.646,3,2,Public,24,0.056,3,5,0.739,2.0,8.0,1,0
STU_00303,17,Male,Hispanic,30940.0,Some College,2,1,2.65,0.513,1,2,Public,30,0.046,4,5,0.547,,,1,0
STU_00304,17,Male,White,150000.0,Some College,6,0,2.36,0.907,0,0,Public,20,0.069,4,7,0.928,1.0,2.0,1,0
STU_00305,16,Female,Other,22664.0,High School,3,0,4.0,0.853,0,0,Public,22,0.045,8,2,0.584,2.0,0.0,1,0
STU_00306,16,Female,Black,43799.0,Graduate Degree,6,0,2.97,0.77,3,2,Public,22,0.092,9,7,0.82,,1.0,0,0
STU_00307,18,Female,White,44189.0,Bachelor's Degree,3,0,1.65,0.936,1,1,Public,39,0.038,10,1,0.529,1.0,6.0,0,1
STU_00308,15,Female,Black,15000.0,High School,8,1,1.43,0.822,0,1,Public,30,0.052,13,9,0.817,2.0,4.0,1,0
STU_00309,17,Male,White,28891.0,Some College,1,0,2.89,0.877,1,2,Public,21,0.056,11,6,0.369,1.0,1.0,1,0
STU_00310,16,Male,White,41324.0,Some College,2,1,2.91,0.916,4,0,Public,20,0.08,7,6,0.659,3.0,5.0,0,0
STU_00311,16,Female,White,25701.0,Less than High School,1,1,2.07,0.977,0,0,Public,19,0.068,6,8,0.539,,3.0,1,1
STU_00312,18,Female,White,150000.0,High School,2,0,1.59,0.948,3,1,Public,28,0.035,7,4,0.603,3.0,3.0,1,1
STU_00313,17,Female,White,18566.0,Graduate Degree,2,0,1.23,0.693,0,2,Public,34,0.03,7,5,0.614,3.0,,0,1
STU_00314,17,Female,Black,93297.0,Some College,4,0,2.19,0.913,2,3,Private,27,0.071,8,3,0.791,1.0,1.0,0,0
STU_00315,18,Male,White,72054.0,High School,2,0,2.51,0.785,1,1,Public,24,0.03,9,5,0.462,3.0,5.0,1,0
STU_00316,16,Female,Hispanic,35915.0,Less than High School,8,0,3.35,0.426,2,2,Public,20,0.056,5,5,0.472,1.0,7.0,0,0
STU_00317,17,Male,White,18176.0,Some College,7,1,2.7,0.781,0,0,Public,30,0.055,9,11,0.493,2.0,4.0,1,1
STU_00318,16,Male,White,19641.0,Some College,6,1,3.65,0.84,2,2,Public,23,0.053,8,5,0.861,2.0,2.0,1,0
STU_00319,16,Male,Asian,23996.0,High School,1,0,3.28,0.513,0,1,Public,29,0.067,2,5,0.853,0.0,1.0,0,1
STU_00320,16,Male,Hispanic,15000.0,Some College,3,1,3.21,0.985,0,1,Public,33,0.098,5,6,0.916,1.0,5.0,0,0
STU_00321,16,Male,Other,16272.0,Less than High School,6,0,3.58,0.91,3,0,Public,20,0.057,5,8,0.7,2.0,2.0,0,0
STU_00322,17,Male,Other,15000.0,Less than High School,2,0,1.69,0.963,1,2,Public,32,0.056,8,5,0.742,1.0,1.0,0,1
STU_00323,15,Male,White,106585.0,Some College,5,0,2.37,0.459,1,0,Private,26,0.033,3,2,0.756,1.0,2.0,0,0
STU_00324,19,Male,White,,Less than High School,2,0,4.0,0.983,2,0,Public,27,0.062,11,1,0.582,1.0,5.0,1,0
STU_00325,14,Female,Asian,68103.0,Bachelor's Degree,2,0,1.28,0.939,4,1,Public,30,0.05,14,2,0.925,2.0,4.0,0,0
STU_00326,14,Male,Other,58167.0,Less than High School,3,0,2.56,0.808,4,2,Public,15,0.065,4,5,0.547,4.0,4.0,0,0
STU_00327,18,Male,Hispanic,41505.0,Some College,3,0,3.18,0.92,3,1,Public,28,0.067,5,3,0.819,2.0,1.0,0,0
STU_00328,17,Female,Black,116838.0,High School,3,0,1.3,0.538,3,1,Public,26,0.064,5,5,0.838,4.0,5.0,0,0
STU_00329,17,Female,Black,22279.0,High School,4,0,2.2,0.889,3,0,Public,29,0.03,8,11,0.723,3.0,8.0,0,1
STU_00330,17,Female,White,39551.0,Bachelor's Degree,4,0,4.0,0.757,3,2,Private,26,0.058,11,6,0.671,3.0,1.0,0,0
STU_00331,16,Male,Hispanic,66016.0,Some College,2,0,2.94,0.574,3,5,Private,22,0.055,6,8,0.888,0.0,7.0,0,0
STU_00332,15,Female,Black,15000.0,Bachelor's Degree,2,0,2.34,0.796,1,4,Public,23,0.046,7,4,0.542,1.0,5.0,1,0
STU_00333,16,Male,Hispanic,150000.0,Some College,1,1,2.97,0.828,2,0,Public,23,0.056,10,3,0.832,2.0,2.0,0,0
STU_00334,15,Male,White,37155.0,Some College,4,0,2.34,0.714,2,2,Private,28,0.066,13,3,0.599,2.0,2.0,1,1
STU_00335,17,Male,White,40684.0,Bachelor's Degree,2,1,4.0,0.795,2,2,Private,33,0.054,7,4,0.87,1.0,3.0,1,0
STU_00336,16,Female,White,99260.0,Some College,1,0,2.01,0.971,2,2,Charter,17,0.074,13,5,0.531,2.0,4.0,1,0
STU_00337,15,Male,White,75506.0,Some College,2,0,2.38,0.654,0,0,Private,20,0.059,5,5,0.793,1.0,2.0,0,0
STU_00338,16,Male,Asian,37439.0,Bachelor's Degree,4,0,1.61,0.795,0,1,Public,22,0.069,7,1,0.924,3.0,2.0,1,0
STU_00339,17,Male,White,40300.0,Graduate Degree,1,1,2.56,0.872,0,1,Public,15,0.042,7,6,0.625,3.0,5.0,0,0
STU_00340,15,Female,White,15000.0,,4,0,2.66,0.733,2,3,Public,19,0.075,7,3,0.879,2.0,4.0,1,1
STU_00341,15,Female,White,23268.0,Some College,3,0,3.76,0.801,2,1,Public,22,0.074,13,7,0.523,2.0,4.0,1,0
STU_00342,16,Male,Hispanic,54927.0,Less than High School,4,1,1.99,0.97,1,1,Public,26,0.047,10,8,0.831,2.0,1.0,1,1
STU_00343,16,Female,Hispanic,51798.0,High School,3,0,3.19,0.851,1,2,Private,26,0.07,10,5,0.876,2.0,4.0,0,0
STU_00344,15,Female,White,96465.0,High School,3,1,2.87,0.867,1,3,Public,21,0.079,15,6,0.763,3.0,3.0,1,0
STU_00345,15,Female,White,32978.0,Bachelor's Degree,3,1,1.29,0.853,0,2,Public,35,0.057,9,4,0.837,1.0,0.0,0,0
STU_00346,16,Male,White,15000.0,Some College,4,0,2.22,0.748,2,2,Public,23,0.03,7,3,0.968,0.0,2.0,0,0
STU_00347,14,Female,Hispanic,84574.0,Bachelor's Degree,1,1,2.19,0.975,0,1,Public,27,0.082,8,5,0.937,0.0,4.0,1,0
STU_00348,14,Male,White,114562.0,Less than High School,1,0,4.0,0.969,1,2,Public,26,0.061,9,4,0.864,3.0,2.0,0,0
STU_00349,15,Female,Asian,74503.0,Some College,5,0,3.24,0.725,4,2,Public,27,0.057,14,9,0.784,1.0,3.0,1,0
STU_00350,16,Male,Hispanic,31860.0,Graduate Degree,1,0,2.92,0.745,1,0,Public,30,0.057,12,8,0.784,1.0,2.0,1,0
STU_00351,16,Male,White,83743.0,High School,3,0,0.0,0.788,0,2,Public,25,0.064,10,3,0.673,2.0,2.0,1,1
STU_00352,18,Male,Black,150000.0,Less than High School,4,0,1.27,0.919,1,2,Public,29,0.045,9,0,0.785,0.0,2.0,0,1
STU_00353,17,Female,White,39820.0,High School,1,1,3.38,0.837,1,0,Public,29,0.113,10,5,0.902,3.0,4.0,1,0
STU_00354,16,Male,Hispanic,15000.0,Bachelor's Degree,4,0,3.43,0.885,2,3,Public,28,0.059,7,9,0.528,1.0,3.0,0,0
STU_00355,16,Female,White,22719.0,Some College,2,0,2.21,0.952,1,1,Public,26,0.091,7,5,0.869,1.0,4.0,0,1
STU_00356,14,Male,Hispanic,59897.0,Some College,2,0,2.82,0.929,0,1,Public,19,0.066,7,5,0.66,3.0,4.0,0,0
STU_00357,16,Female,Black,15000.0,Some College,2,0,2.77,0.73,1,1,Public,21,0.058,5,7,0.863,5.0,6.0,0,1
STU_00358,16,Female,Asian,41586.0,High School,2,0,2.94,0.796,0,2,Public,16,0.049,9,5,0.802,3.0,2.0,0,1
STU_00359,16,Female,White,49231.0,Bachelor's Degree,3,0,2.5,0.68,1,1,Public,30,0.062,10,1,0.814,4.0,5.0,0,0
STU_00360,15,Female,White,124008.0,High School,4,0,3.45,0.695,2,1,Public,25,0.062,4,6,0.635,4.0,3.0,0,0
STU_00361,17,Female,Hispanic,103586.0,High School,5,1,3.68,0.635,1,1,Public,31,0.03,14,6,0.626,2.0,2.0,1,0
STU_00362,18,Male,Asian,72524.0,Some College,2,0,2.03,0.917,0,0,Public,19,0.04,10,10,0.779,1.0,3.0,0,0
STU_00363,16,Female,Asian,15000.0,Bachelor's Degree,3,1,1.84,0.822,2,0,Charter,25,0.059,7,2,0.664,3.0,7.0,0,0
STU_00364,17,Male,White,75875.0,Bachelor's Degree,5,0,2.16,0.695,2,3,Private,22,0.06,10,0,0.83,2.0,3.0,0,1
STU_00365,17,Female,White,63858.0,Bachelor's Degree,4,1,2.84,0.893,0,1,Public,21,0.03,10,4,0.957,2.0,3.0,1,0
STU_00366,15,Female,Hispanic,44567.0,High School,3,0,3.08,0.867,0,1,Public,21,0.058,8,2,0.747,2.0,6.0,0,0
STU_00367,16,Male,White,15000.0,Less than High School,4,0,3.43,0.805,0,1,Public,39,0.081,7,1,0.898,1.0,4.0,0,0
STU_00368,16,Male,White,19508.0,High School,1,1,3.58,0.827,0,1,Public,29,0.065,6,3,0.936,,2.0,0,1
STU_00369,16,Male,White,15000.0,Bachelor's Degree,1,0,3.09,0.774,2,4,Private,22,0.067,9,6,0.962,2.0,2.0,0,0
STU_00370,15,Female,Hispanic,,Bachelor's Degree,5,0,2.98,0.922,0,1,Public,19,0.085,6,8,0.863,3.0,1.0,0,0
STU_00371,16,Female,Asian,36231.0,Graduate Degree,4,0,4.0,0.591,0,2,Private,22,0.09,14,1,0.949,1.0,5.0,1,0
STU_00372,17,Female,Other,19182.0,Less than High School,4,1,2.8,0.553,1,2,Charter,33,0.052,4,4,0.853,4.0,4.0,0,0
STU_00373,18,Female,White,,Some College,2,0,3.27,0.804,3,1,Public,22,0.094,8,6,0.494,4.0,2.0,1,1
STU_00374,17,Female,Hispanic,31729.0,Some College,1,0,3.06,0.767,2,1,Public,19,0.032,9,1,0.709,0.0,2.0,0,0
STU_00375,19,Male,Asian,102232.0,Bachelor's Degree,3,0,2.66,0.875,0,3,Private,19,0.052,8,6,0.794,2.0,5.0,1,0
STU_00376,15,Male,White,15000.0,Some College,1,0,2.67,0.841,2,1,Public,30,0.096,8,8,0.611,1.0,2.0,1,0
STU_00377,17,Female,Hispanic,23764.0,Bachelor's Degree,2,0,3.86,0.849,1,1,Public,20,0.071,10,4,0.788,1.0,3.0,0,0
STU_00378,16,Female,White,,High School,6,1,2.73,0.845,1,2,Charter,31,0.042,10,7,0.74,2.0,4.0,1,0
STU_00379,19,Female,White,17562.0,High School,6,1,2.52,0.686,2,0,Public,26,0.045,10,6,0.846,3.0,3.0,0,0
STU_00380,15,Male,White,25906.0,High School,3,1,2.21,0.917,1,2,Public,29,0.067,17,5,0.973,2.0,3.0,0,0
STU_00381,15,Male,White,30505.0,Less than High School,2,1,3.14,0.883,3,0,Public,32,0.053,7,7,0.842,1.0,2.0,1,0
STU_00382,15,Male,Hispanic,,High School,2,1,2.39,0.863,3,0,Public,22,0.088,11,2,0.914,1.0,4.0,0,0
STU_00383,14,Male,White,150000.0,Less than High School,7,1,3.07,0.593,1,1,Public,29,0.03,8,3,0.817,1.0,,1,1
STU_00384,15,Male,White,49147.0,High School,1,1,2.94,0.856,3,1,Public,25,0.097,4,8,0.967,0.0,3.0,1,0
STU_00385,15,Female,White,53296.0,Some College,1,1,2.46,0.914,1,4,Public,27,0.068,8,3,0.684,2.0,1.0,1,0
STU_00386,16,Male,Asian,55923.0,Bachelor's Degree,5,0,1.68,0.9,1,0,Public,37,0.031,9,5,0.604,2.0,8.0,0,1
STU_00387,17,Female,Hispanic,59284.0,Bachelor's Degree,4,0,1.98,0.801,0,1,Private,25,0.073,13,2,0.558,2.0,2.0,1,0
STU_00388,19,Male,Hispanic,33986.0,High School,2,0,2.1,0.798,1,2,Private,30,0.03,9,3,0.933,,4.0,0,0
STU_00389,17,Female,Hispanic,28097.0,Less than High School,2,0,2.0,0.749,2,3,Private,34,0.033,9,10,0.907,4.0,,1,0
STU_00390,15,Male,White,41500.0,High School,3,0,3.16,0.693,0,1,Public,22,0.054,9,2,0.987,0.0,1.0,1,0
STU_00391,15,Male,White,91624.0,Graduate Degree,3,1,4.0,0.978,0,0,Charter,21,0.089,15,10,0.793,3.0,6.0,1,0
STU_00392,17,Male,Black,89410.0,Some College,4,0,2.39,0.992,2,3,Public,24,0.042,9,4,0.74,0.0,4.0,0,1
STU_00393,14,Female,White,29962.0,High School,5,0,2.49,0.946,0,4,Private,20,0.082,7,5,0.821,1.0,6.0,0,0
STU_00394,19,Female,White,67123.0,Bachelor's Degree,1,0,2.33,0.869,2,0,Public,23,0.099,6,7,0.808,2.0,2.0,1,0
STU_00395,18,Male,Black,31080.0,High School,3,1,3.49,0.814,2,0,Public,23,0.068,7,5,0.506,2.0,2.0,0,0
STU_00396,15,Male,White,37313.0,Bachelor's Degree,5,0,3.14,0.888,1,2,Public,24,0.078,10,5,0.831,3.0,4.0,1,0
